Region,Zone,Woreda,Pcode,Total Population,IDPs (Acute),Non-Displaced (Acute),TOTAL (Acute),IDPs (Moderate),Non-Displaced (Moderate),TOTAL (Moderate),Grand Total,IDP Male Children,IDP Female Children,IDP Male Adult,IDP Female Adult,IDP Male Elderly,IDP Female Elderly,IDP Male Children2,IDP Female Children2,IDP Male Adult2,IDP Female Adult2,IDP Male Elderly2,IDP Female Elderly2,ND Male Children,ND Female Children,ND Male Adult,ND Female Adult,ND Male Elderly,ND Female Elderly,ND Male Children2,ND Female Children3,ND Male Adult4,ND Female Adult5,ND Male Elderly6,ND Female Elderly7
Oromia,Horo Gudru Wellega,Horo,ET041901,46285.87569,0,0,0,0,462.8587569,462.8587569,462.8587569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.1482183,124.1669228,96.34712079,98.74784523,11.08620488,11.36244482
Oromia,Horo Gudru Wellega,Shambu Town,ET041902,23627.79236,0,0,0,0,236.2779236,236.2779236,236.2779236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.78080442,60.44649509,51.5190737,48.07207109,5.928054744,5.53142455
Oromia,Horo Gudru Wellega,Guduru,ET041903,86333.50272,0,0,0,0,863.3350272,863.3350272,863.3350272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.96542,228.6021444,182.0923105,181.8034035,20.95249598,20.91925283
Oromia,Horo Gudru Wellega,Ababo,ET041904,61044.62689,0,0,0,0,610.4462689,610.4462689,610.4462689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4661681,161.0703544,129.2065847,128.0965177,14.86718708,14.73945696
Oromia,Horo Gudru Wellega,Abay Chomen,ET041905,66744.05112,0,0,0,0,667.4405112,667.4405112,667.4405112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.809592,170.9338789,145.3853642,135.9408112,16.72880229,15.6420625
Oromia,Horo Gudru Wellega,Jimma Genete,ET041906,87283.40834,0,0,0,0,872.8340834,872.8340834,872.8340834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0195319,233.5825323,182.1353447,185.7642214,20.95744773,21.37500532
Oromia,Horo Gudru Wellega,Jimma Rare,ET041907,76240.98293,0,0,0,0,762.4098293,762.4098293,762.4098293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.1723553,204.9048543,158.398392,162.9573511,18.22614949,18.75072723
Oromia,Horo Gudru Wellega,Jarte Jardega,ET041908,66449.73002,0,0,0,0,664.4973002,664.4973002,664.4973002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.1453317,176.0382374,140.0853911,140.0002209,16.1189596,16.10915946
Oromia,Horo Gudru Wellega,Amuru,ET041909,72941.73936,0,0,0,0,729.4173936,729.4173936,729.4173936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0543802,194.5368384,152.7375873,154.7118441,17.57478763,17.80195597
Oromia,Horo Gudru Wellega,Abe Dongoro,ET041910,90024.06845,0,0,0,0,900.2406845,900.2406845,900.2406845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.9425255,234.1850373,193.2080651,186.2433835,22.23153299,21.43014021
Oromia,Horo Gudru Wellega,Choman Guduru,ET041911O,46103.2602,0,0,0,0,461.032602,461.032602,461.032602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.84413,123.5031491,96.10528449,98.21995726,11.05837793,11.30170327
Oromia,Horo Gudru Wellega,Horo Buluk,ET041912O,54652.3446,0,0,0,0,546.523446,546.523446,546.523446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9736226,144.6838038,115.2950602,115.0645723,13.26645414,13.23993299
Oromia,Bale,Dawe Serer,ET041999,57615.84313,7434,0,7434,29324,576.1584313,29900.15843,37334.15843,1925.340878,1689.729311,1530.160618,1557.058763,395.7869851,335.9234452,7594.659122,6665.270689,6035.839382,6141.941237,1561.213015,1325.076555,0,0,0,0,0,0,161.2701912,144.0937774,128.2554445,114.5953343,14.75774391,13.18594
Oromia,Finfine Special,Burayu,ET042001,99702,0,0,0,0,997.02,997.02,997.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.1346,268.286,206.88063,213.3633,23.80477,24.5507
Oromia,Finfine Special,Lege tafo-Lege Dadi Town,ET042004O,20629,0,0,0,0,206.29,206.29,206.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3246,49.0091,47.97513,38.976105,5.52027,4.484795
Oromia,Finfine Special,Sululta Town,ET042005O,24087,0,0,0,0,240.87,240.87,240.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.812,63.8491,50.7486,50.778105,5.8394,5.842795
Oromia,Finfine Special,Sebeta /Town/ ,ET042009O,153606,0,0,0,0,1536.06,1536.06,1536.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.7043,327.4075,387.067665,260.381625,44.538035,29.960875
Oromia,Finfine Special,Sendafa Town,ET042018,19953,0,0,0,0,199.53,199.53,199.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2313,50.5196,43.924515,40.17738,5.054185,4.62302
Oromia,Finfine Special,Holeta Town,ET042020,42404,0,0,0,0,424.04,424.04,424.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.1656,111.5756,89.99868,88.73418,10.35572,10.21022
Oromia,Finfine Special,Gelana (Finfine),ET042098,14479.212,0,0,0,0,144.79212,144.79212,144.79212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.83340732,37.9064163,30.8835494,30.14632919,3.553623122,3.468794699
Oromia,West Guji,Bule Hora Town,ET042187,43836.29098,0,0,0,0,438.3629098,438.3629098,438.3629098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.2520948,111.0802474,96.42973197,88.34023451,11.09571056,10.16489057
Oromia,Jimma                ,Jimma/Town/,ET042201O,190598.0503,0,0,0,0,1905.980503,1905.980503,1905.980503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.9576702,502.2119962,403.9701094,399.4006725,46.48291888,45.9571355
Somali,Siti,Ayisha,ET050101,71293.06181,0,0,0,0,1003.929415,1003.929415,1003.929415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.3563363,245.7262536,227.7343316,195.4219168,26.20430625,22.48627038
Somali,Siti,Dembel,ET050102,100731.6816,0,6138.065576,6138.065576,0,549.6210684,549.6210684,6687.686644,0,0,0,0,0,0,0,0,0,0,0,0,1750.794373,1502.380382,1392.377034,1194.817606,160.214202,137.4819784,156.7714554,134.5277109,124.6776763,106.987604,14.34606715,12.31055467
Somali,Siti,Shinile,ET050103,51993.24658,550,0,550,2752,1325.243876,4077.243876,4627.243876,183.3888552,164.9000606,82.45003028,87.11387038,18.32222895,13.82495457,917.6111448,825.0999394,412.5499697,435.8861296,91.67777105,69.17504543,0,0,0,0,0,0,378.006636,324.3726181,300.6222586,257.968035,34.5911733,29.68315467
Somali,Siti,Erer (Somali),ET050104,85474.36587,1747,11618.08635,13365.08635,12810,1040.318803,13850.3188,27215.40515,587.8138353,511.3668338,274.465137,291.1466648,43.32396785,38.88356117,4310.186165,3749.633166,2012.534863,2134.853335,317.6760321,285.1164388,3313.890989,2843.694776,2635.48123,2261.542166,303.2522886,260.2248993,296.7358826,254.633083,235.9890085,202.5053669,27.15413265,23.30132929
Somali,Siti,Afdem,ET050106,69793.63111,1378,0,1378,8914,1118.69746,10032.69746,11410.69746,454.6917995,421.6208706,203.5134085,207.2623397,45.79051691,45.1210649,2941.308201,2727.379129,1316.486592,1340.73766,296.2094831,291.8789351,0,0,0,0,0,0,319.0922601,273.8173936,253.7686559,217.7623234,29.1999521,25.05687469
Somali,Siti,Miesso,ET050107,87786.79959,3382,0,3382,24201,877.8679959,25078.868,28460.868,1161.868977,979.3000761,491.9183555,527.7209876,119.0560128,102.1355908,8314.131023,7007.699924,3520.081644,3776.279012,851.9439872,730.8644092,0,0,0,0,0,0,250.3991409,214.8708969,199.1381847,170.8831755,22.91388365,19.66271415
Somali,Siti,Gota-biki,ET050198,45107.03697,212,0,212,1067,451.0703697,1518.07037,1730.07037,69.2853792,64.14698984,34.47693511,35.13995309,3.646598905,5.304143862,348.7146208,322.8530102,173.5230649,176.8600469,18.35340109,26.69585614,0,0,0,0,0,0,128.6612949,110.4060011,102.322143,87.80401783,11.77372227,10.10319066
Somali,Siti,Gablalu,ET050199,28598.70322,2291,0,2291,11989,285.9870322,12274.98703,14565.98703,734.7885154,719.3868347,375.2555322,367.5546919,41.23158263,52.78284314,3845.211485,3764.613165,1963.744468,1923.445308,215.7684174,276.2171569,0,0,0,0,0,0,81.57366202,69.99946508,64.87414819,55.6693859,7.464759637,6.405611427
Somali,Fafan,Babile (Somali),ET050201,94916.84509,10778,0,10778,104715,1003.789527,105718.7895,116496.7895,3057.871265,3867.716745,1658.326132,1678.29697,197.9352688,317.8536188,29709.12874,37577.28326,16111.67387,16305.70303,1923.064731,3088.146381,0,0,0,0,0,0,286.3164353,245.692014,227.702599,195.3946866,26.20065493,22.48313713
Somali,Fafan,Gursum (Somali),ET050202,33642.74624,3372,0,3372,23872,323.9501092,24195.95011,27567.95011,1017.887535,1118.265306,516.122449,546.8175011,67.70239319,105.2048157,7206.112465,7916.734694,3653.877551,3871.182499,479.2976068,744.7951843,0,0,0,0,0,0,92.40208029,79.29147757,73.48580536,63.05916565,8.455662064,7.25591823
Somali,Fafan,Shabeeley,ET050204,74858.17587,517,0,517,2701,748.5817587,3449.581759,3966.581759,158.8915475,168.691734,80.32939714,83.06059664,12.37072716,13.65599751,830.1084525,881.308266,419.6706029,433.9394034,64.62927284,71.34400249,0,0,0,0,0,0,213.5221129,183.2262193,169.8105105,145.7167008,19.53928769,16.76692761
Somali,Fafan,Aw-bare,ET050205,292650.1174,0,87935.83615,87935.83615,0,71963.42749,71963.42749,159899.2636,0,0,0,0,0,0,0,0,0,0,0,0,25082.42462,21523.56854,19947.62637,17117.32857,2295.278479,1969.609574,20526.52621,17614.09037,16324.39773,14008.18696,1878.370794,1611.855439
Somali,Fafan,Kebribeyah,ET050206,117084.59,825,0,825,7095,1847.537417,8942.537417,9767.537417,250.9375,275,134.0625,130.625,13.75,20.625,2158.0625,2365,1152.9375,1123.375,118.25,177.375,0,0,0,0,0,0,526.9833099,452.2115213,419.1008776,359.6361438,48.2239444,41.38162034
Somali,Fafan,Harshin,ET050207,98491.17698,72,0,72,436,1210.7,1646.7,1718.7,21.25984252,24.66141732,10.91338583,12.04724409,1.275590551,1.842519685,128.7401575,149.3385827,66.08661417,72.95275591,7.724409449,11.15748031,0,0,0,0,0,0,345.3346532,296.3363468,274.6387855,235.6712645,31.60137864,27.11757136
Somali,Fafan,Wajale City,ET050295,26288.72018,0,0,0,0,262.8872018,262.8872018,262.8872018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98559409,64.34462286,59.63476964,51.17218592,6.86188927,5.888140017
Somali,Fafan,Kebribayah City,ET050296,16066.30265,0,0,0,0,160.6630265,160.6630265,160.6630265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.82730696,39.32409711,36.44567903,31.27378666,4.19363092,3.598525867
Somali,Fafan,Koran/Mula,ET050297,19473.12606,0,0,0,0,1131.621774,1131.621774,1131.621774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.7787338,276.9808066,256.7004458,220.2781321,29.53729923,25.34635683
Somali,Fafan,Haroreys,ET050298,55303.67801,0,0,0,0,553.0367801,553.0367801,553.0367801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.7457377,135.3637557,125.4525065,107.6524963,14.43522317,12.38706066
Somali,Fafan,Harawo,ET050299,97365.63029,0,0,0,0,973.6563029,973.6563029,973.6563029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.7213692,238.3164713,220.8670889,189.5290428,25.4141253,21.8082054
Somali,Jarar,Degehamedo,ET050301,71717.00144,0,21608.79861,21608.79861,0,14750.52935,14750.52935,36359.32796,0,0,0,0,0,0,0,0,0,0,0,0,6163.597072,5289.066192,4901.804086,4206.304529,564.0272792,483.9994535,4207.375021,3610.405535,3346.053908,2871.294213,385.0145066,330.3861668
Somali,Jarar,Degehabur,ET050302,40086.52193,305,38464.02184,38769.02184,1541,25008.12206,26549.12206,65318.14391,98.3071506,78.15005417,42.79252438,50.39274106,15.20043337,20.15709642,496.6928494,394.8499458,216.2074756,254.6072589,76.79956663,101.8429036,10971.30556,9414.626015,8725.293008,7487.292198,1003.977962,861.5270976,7133.204889,6121.099803,5672.916719,4868.00673,652.7555418,560.1383782
Somali,Jarar,Aware,ET050303,40610.63383,740,0,740,4211,1368.096997,5579.096997,6319.096997,229.1294688,216.2754999,95.95637245,110.6039184,30.78973945,57.24500101,1303.870531,1230.7245,546.0436275,629.3960816,175.2102606,325.754999,0,0,0,0,0,0,390.2298686,334.8615396,310.3431879,266.3096961,35.70971439,30.64298995
Somali,Jarar,Gashamo,ET050304,94797.36524,3305,0,3305,16979,1523.246085,18502.24609,21807.24609,1027.3134,954.154999,504.613735,538.5044863,116.1735851,164.2397949,5277.6866,4901.845001,2592.386265,2766.495514,596.8264149,843.7602051,0,0,0,0,0,0,434.4839007,372.8365245,345.5376682,296.5105567,39.75937582,34.11805931
Somali,Jarar,Gunagado,ET050305,138574.4264,621,18455.35591,19076.35591,3713,9336.334383,13049.33438,32125.69029,182.545916,193.7221966,84.82510383,88.98038763,25.36155976,45.56483618,1091.454084,1158.277803,507.1748962,532.0196124,151.6384402,272.4351638,5264.123179,4517.215453,4186.467774,3592.464742,481.7169324,413.3678292,2663.054263,2285.20296,2117.881834,1817.383109,243.6945882,209.1176293
Somali,Jarar,Bilcil-bur,ET050392,20490.01162,354,0,354,2132,204.9001162,2336.900116,2690.900116,117.1930813,101.1021722,58.81013677,58.81013677,9.825422365,8.259050684,705.8069187,608.8978278,354.1898632,354.1898632,59.17457763,49.74094932,0,0,0,0,0,0,58.44479274,50.15226885,46.48015121,39.88524777,5.348249902,4.589405734
Somali,Jarar,Dig,ET050399,20489.62123,398,0,398,2759,204.8962123,2963.896212,3361.896212,143.7187203,103.7548305,56.85714286,50.17548305,23.44884384,20.04497941,996.2812797,719.2451695,394.1428571,347.8245169,162.5511562,138.9550206,0,0,0,0,0,0,58.44367922,50.15131332,46.47926564,39.88448786,5.348148004,4.589318294
Somali,Erer,Selahad,ET050401,31354.65392,967,0,967,7009,313.5465392,7322.546539,8289.546539,290.6092026,309.643681,145.1227432,151.3059178,35.2804664,35.03798897,2106.390797,2244.356319,1051.877257,1096.694082,255.7195336,253.962011,0,0,0,0,0,0,89.43461253,76.74505326,71.12582865,61.03403764,8.184110769,7.022896384
Somali,Erer,Fik,ET050402,86967.95464,0,14865.43177,14865.43177,0,10147.39373,10147.39373,25012.8255,0,0,0,0,0,0,0,0,0,0,0,0,4240.149272,3638.529564,3372.118714,2893.660776,388.0136598,332.9597808,2894.397204,2483.721473,2301.864946,1975.261511,264.8646498,227.2839461
Somali,Nogob,Garbo,ET050403,45963.70466,1648,1112.447364,2760.447364,8987,486.15,9473.15,12233.59736,509.8185237,485.1798778,227.7912553,255.374142,61.20921486,108.6269864,2780.181476,2645.820122,1242.208745,1392.625858,333.7907851,592.3730136,317.3095108,272.2875922,252.3508657,216.5456983,29.03681372,24.91688344,138.6672517,118.9922483,110.2797106,94.63251443,12.68936171,10.88891329
Somali,Erer,Hamero,ET050404,54463.41262,0,851.8184556,851.8184556,0,734.25,734.25,1586.068456,0,0,0,0,0,0,0,0,0,0,0,0,242.9688866,208.4948949,193.2290296,165.8124494,22.23394528,19.07924982,209.4341861,179.7183139,166.5594518,142.9269232,19.16520382,16.44592118
Somali,Nogob,Sagag,ET050405,24539.0598,648,842.3991279,1490.399128,3761,248.85,4009.85,5500.249128,201.4987526,192.5334543,83.77409844,95.23792243,26.60195056,48.35382173,1169.501247,1117.466546,486.2259016,552.7620776,154.3980494,280.6461783,240.2821597,206.1893781,191.0923213,163.9789111,21.98808442,18.86827328,70.98086103,60.90963897,56.44987344,48.44040156,6.495418415,5.573806585
Somali,Nogob,Dihun,ET050406,20259.17444,1003,986.1647123,1989.164712,5466,291.3,5757.3,7746.464712,311.7998145,302.6520328,149.7755449,155.5122894,32.09475962,51.16555882,1699.200186,1649.347967,816.2244551,847.4877106,174.9052404,278.8344412,281.289212,241.3780856,223.7045337,191.9638926,25.74061657,22.08837198,83.08910918,71.29989082,66.07935758,56.70359242,7.603437349,6.524612651
Somali,Erer,Lagahida,ET050407,21375.65047,1268,0,1268,9734,213.7565047,9947.756505,11215.7565,395.1983276,434.8449373,187.0536266,205.1481549,28.69769133,17.05726232,3033.801672,3338.155063,1435.946373,1574.851845,220.3023087,130.9427377,0,0,0,0,0,0,60.9709494,52.31999812,48.4891607,41.60920605,5.579417068,4.787773413
Somali,Erer,Meyumuluka,ET050408,14616.52842,1357,0,1357,7159,146.1652842,7305.165284,8662.165284,418.2861672,427.0502583,221.0144434,216.2340301,32.3474636,42.06763739,2206.713833,2252.949742,1165.985557,1140.76597,170.6525364,221.9323626,0,0,0,0,0,0,41.69153195,35.77606868,33.15656739,28.4520999,3.81516849,3.273847794
Somali,Erer,Qubi,ET050497,39891.67239,1991,5865.356037,7856.356037,9948,4003.790675,13951.79067,21808.14671,606.0217774,653.883156,333.3620069,332.0278918,35.85434291,29.85082503,3027.978223,3267.116844,1665.637993,1658.972108,179.1456571,149.149175,1673.007924,1435.630776,1330.514792,1141.732778,153.0960081,131.3737597,1142.023345,979.9857123,908.2317737,779.3659957,104.5059099,89.67793782
Somali,Erer,Yahob,ET050498,19473.12606,0,0,0,0,194.7312606,194.7312606,194.7312606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.54427385,47.66329427,44.17341778,37.90580855,5.082825059,4.361641079
Somali,Erer,Wangay,ET050499,19473.12606,0,0,0,0,194.7312606,194.7312606,194.7312606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.54427385,47.66329427,44.17341778,37.90580855,5.082825059,4.361641079
Somali,Korahe,Shekosh,ET050501,59702.13724,60,13311.15036,13371.15036,294,3110.833222,3404.833222,16775.98358,20.33898305,16.77966102,9.661016949,10.16949153,1.016949153,2.033898305,99.66101695,82.22033898,47.33898305,49.83050847,4.983050847,9.966101695,3796.812994,3258.096695,3019.5409,2591.108975,347.444208,298.1465843,887.3201551,761.4214523,705.6706516,605.5455512,81.19816513,69.67724611
Somali,Korahe,Kebridehar,ET050502,68360.23623,1003,35717.35177,36720.35177,5115,8347.191753,13462.19175,50182.54353,324.114253,297.0637463,164.4342923,173.1232429,16.88607388,27.37839163,1652.885747,1514.936254,838.5657077,882.8767571,86.11392612,139.6216084,10187.85768,8742.338764,8102.230209,6952.633564,932.2850892,800.0064718,2380.915643,2043.095986,1893.501781,1624.839544,217.8762428,186.9625572
Somali,Korahe,Shilabo,ET050503,70621.25345,196,0,196,2402,1584.200287,3986.200287,4182.200287,66.31408776,54.0169361,34.77906082,35.91070054,2.715935335,2.263279446,812.6859122,661.9830639,426.2209392,440.0892995,33.28406467,27.73672055,0,0,0,0,0,0,451.8702046,387.7559475,359.3647004,308.3757205,41.35038664,35.48332727
Somali,Korahe,Debeweyin,ET050504,85988.80754,387,0,387,2190,1318.791932,3508.791932,3895.791932,132.6041909,106.6239814,68.47962747,64.87543655,6.908032596,7.508731083,750.3958091,603.3760186,387.5203725,367.1245634,39.0919674,42.49126892,0,0,0,0,0,0,376.1663125,322.7934115,299.1586806,256.7121188,34.42276633,29.53864237
Somali,Korahe,Kudunbur,ET050595,23702.12338,233,0,233,1098,237.0212338,1335.021234,1568.021234,73.87377911,66.87152517,42.01352367,40.78812923,5.426746807,4.026296018,348.1262209,315.1284748,197.9864763,192.2118708,25.57325319,18.97370398,0,0,0,0,0,0,67.60687667,58.01437726,53.76660098,46.13784908,6.186667016,5.308862824
Somali,Korahe,Lasdhankayre,ET050596,18961.69871,38,0,38,177,189.6169871,366.6169871,404.6169871,13.43255814,9.36744186,6.362790698,6.71627907,0.706976744,1.413953488,62.56744186,43.63255814,29.6372093,31.28372093,3.293023256,6.586046512,0,0,0,0,0,0,54.08550134,46.4115018,43.01328078,36.91027927,4.949333613,4.24709026
Somali,Korahe,Higloley ,ET050597,19006.2587,43,0,43,192,190.062587,382.062587,425.062587,14.8212766,10.42978723,8.782978723,7.868085106,0.365957447,0.731914894,66.1787234,46.57021277,39.21702128,35.13191489,1.634042553,3.268085106,0,0,0,0,0,0,54.21260227,46.52056883,43.11436199,36.99701842,4.960964547,4.257070922
Somali,Korahe,El-Ogaden,ET050598,18961.69871,138,0,138,683,189.6169871,872.6169871,1010.616987,46.89646772,38.82825822,24.2046285,23.19610231,2.857490865,2.017052375,232.1035323,192.1717418,119.7953715,114.8038977,14.14250914,9.982947625,0,0,0,0,0,0,54.08550134,46.4115018,43.01328078,36.91027927,4.949333613,4.24709026
Somali,Korahe,Bodaley ,ET050599,17065.52884,58,0,58,273,170.6552884,443.6552884,501.6552884,20.85196375,14.71903323,9.111782477,10.16314199,1.051359517,2.102719033,98.14803625,69.28096677,42.88821752,47.83685801,4.948640483,9.897280967,0,0,0,0,0,0,48.6769512,41.77035162,38.7119527,33.21925134,4.454400252,3.822381234
Somali,Shabelle,East Imi,ET050601,97785.27893,137,855.5008831,992.5008831,1828,2640.415507,4468.415507,5460.91639,41.20458015,44.34198473,18.61526718,19.17302799,6.832569975,6.832569975,549.7954198,591.6580153,248.3847328,255.826972,91.16743003,91.16743003,244.0192457,209.3962223,194.0643624,166.5292598,22.33006305,19.16172978,753.14031,646.2799085,598.9596993,513.9754367,68.91944346,59.14070861
Somali,Shabelle,Adadle,ET050602,102198.7276,4903,107.8298132,5010.829813,13168,611.2920376,13779.29204,18790.12185,1467.291461,1604.850036,644.6532013,694.5758397,245.5434121,246.0860495,3940.708539,4310.149964,1731.346799,1865.42416,659.4565879,660.9139505,30.75689365,26.39290734,24.46043523,20.98983102,2.814545928,2.415200011,174.3622068,149.6225731,138.6673022,118.9922916,15.95578685,13.69187697
Somali,Shabelle,Danan,ET050603,29130.60761,423,2030.708037,2453.708037,4039,110.8538411,4149.853841,6603.561878,133.0051546,131.6779471,52.04549529,55.45831466,26.92335276,23.88973554,1269.994845,1257.322053,496.9545047,529.5416853,257.0766472,228.1102645,579.2300781,497.0451813,460.6518452,395.2915923,53.00501658,45.48432319,31.61945384,27.13308193,25.1464147,21.57847931,2.893478323,2.482932969
Somali,Shabelle,Gode,ET050604,19564.03195,312,3964.050578,4276.050578,1880,12993.72057,14873.72057,19149.77115,88.10583942,105.4708029,42.27372263,44.40875912,17.22262774,14.51824818,530.8941606,635.5291971,254.7262774,267.5912409,103.7773723,87.48175182,1130.688058,970.2587485,899.2170121,771.6303066,103.4686242,88.78782887,3706.270742,3180.401161,2947.534185,2529.319037,339.1587378,291.03671
Somali,Shabelle,Kelafo,ET050605,94902.4824,3475,11061.28564,14536.28564,2484,18730.23637,21214.23637,35750.52201,1045.590703,1127.81507,395.9598926,445.5277731,183.1095821,276.9969794,747.4092969,806.1849304,283.0401074,318.4722269,130.8904179,198.0030206,3155.071644,2707.409744,2509.174902,2153.156994,288.7188203,247.7535332,5342.528853,4584.496424,4248.822474,3645.972156,488.8917912,419.5246728
Somali,Shabelle,Mustahil,ET050606,57475.37105,0,7214.893748,7214.893748,0,12217.08486,12217.08486,19431.97861,0,0,0,0,0,0,0,0,0,0,0,0,2057.944025,1765.949662,1636.647937,1404.429778,188.3212928,161.601054,3484.746645,2990.308331,2771.359832,2378.141437,318.887193,273.6414227
Somali,Shabelle,Ferfer,ET050607,47827.74879,0,3576.049712,3576.049712,0,6739.739401,6739.739401,10315.78911,0,0,0,0,0,0,0,0,0,0,0,0,1020.016426,875.2899213,811.2017428,696.103211,93.3411258,80.09728525,1922.413124,1649.648759,1528.862512,1311.937645,175.9189368,150.9584242
Somali,Shabelle,Elale,ET050698,16005.56988,179,0,179,1074,160.0556988,1234.055699,1413.055699,51.14285714,61.57142857,22.57142857,25.57142857,10.57142857,7.571428571,306.8571429,369.4285714,135.4285714,153.4285714,63.42857143,45.42857143,0,0,0,0,0,0,45.65357168,39.17594867,36.30751031,31.15596673,4.177732503,3.584968888
Somali,Shabelle,Aba-korow,ET050699,28193.20172,94,0,94,546,281.9320172,827.9320172,921.9320172,25.2625,29.66875,12.925,13.80625,6.16875,6.16875,146.7375,172.33125,75.075,80.19375,35.83125,35.83125,0,0,0,0,0,0,80.41702766,69.00694146,63.95429653,54.88004873,7.358916682,6.314786152
